#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,mean,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,cpu,host
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T22:30:00Z,0.3046243635205597,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T22:40:00Z,0.3194110956015563,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T22:50:00Z,0.31157939602546875,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T23:00:00Z,0.3165919568926773,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T23:10:00Z,0.31544119436021784,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T23:20:00Z,0.30969791140683234,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T23:30:00Z,0.31511797229555644,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T23:40:00Z,0.31039801782989535,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T23:50:00Z,0.3077042556933324,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-20T00:00:00Z,0.30889206891061693,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-20T00:10:00Z,0.31421219964840075,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-20T00:20:00Z,0.3089014520504953,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-20T00:30:00Z,0.30948565128074174,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-20T00:40:00Z,0.30968807968022805,usage_system,cpu,cpu-total,35c4ab29f7e3
